4000000152301	G1	010496	ROYALTY	0.002315
4000000152316	G1	010496	ROYALTY	0.002425
4000000152327	G1	010496	ROYALTY	0.008164
4000000152329	G1	010496	ROYALTY	0.007143
4000000152330	G1	010496	ROYALTY	0.007143
4000000152334	G1	010496	ROYALTY	0.005357
4000000152341	G1	010496	ROYALTY	0.027778
4000000152342	G1	010496	ROYALTY	0.027778
4000000152353	G1	010496	ROYALTY	0.020062
4000000152354	G1	010496	ROYALTY	0.020062
4000000152358	G1	010496	ROYALTY	0.011718
4000000152360	G1	010496	ROYALTY	0.001953
4000000152370	G1	010496	ROYALTY	0.046875
4000000152381	G1	010496	ROYALTY	0.007812
4000000152385	G1	010496	ROYALTY	0.003906
4000000152397	G1	010496	ROYALTY	0.001302
4000000152401	G1	010496	ROYALTY	0.001563
4000000152402	G1	010496	ROYALTY	0.031250
4000000152403	G1	010496	ROYALTY	0.013447
4000000152407	G1	010496	ROYALTY	0.011547
4000000152411	G1	010496	ROYALTY	0.001302
4000000152412	G1	010496	ROYALTY	0.007813
4000000152414	G1	010496	ROYALTY	0.007812
4000000152418	G1	010496	ROYALTY	0.015625
4000000152422	G1	010496	ROYALTY	0.062500
4000000156376	G1	010496	ROYALTY	0.004268
4000000156380	G1	010496	ROYALTY	0.008537
4000000156429	G1	010496	ROYALTY	0.001257
4000000156436	G1	010496	ROYALTY	0.012823
4000000156451	G1	010496	ROYALTY	0.087698
4000000156471	G1	010496	ROYALTY	0.061679
4000000156476	G1	010496	ROYALTY	0.001172
4000000156515	G1	010496	ROYALTY	0.016677
4000000156537	G1	010496	ROYALTY	0.000901
4000000156547	G1	010496	ROYALTY	0.010454
4000000156553	G1	010496	ROYALTY	0.000703
4000000156555	G1	010496	ROYALTY	0.001406
4000000156596	G1	010496	ROYALTY	0.000966
4000000156602	G1	010496	ROYALTY	0.008720
4000000156606	G1	010496	ROYALTY	0.004360
4000000156616	G1	010496	ROYALTY	0.000781
4000000156618	G1	010496	ROYALTY	0.000781
4000000156620	G1	010496	ROYALTY	0.000418
