cd	grp_cd	dscr
883.00	9005	HIGH MEADOWS 5,PT.6/FAIRGRN 4/LACASA EST 1
885.00	9014	HOLSTON PLACE
886.00	9001	ALDINE PLACE #1,2
888.00	9014	ALDINE MEADOWS
889.00	9001	ALDINE ESTATES SEC 2
89.00	4041	CONCORD & GEORGETOWN COLONIES & OTHERS
89.04	4126	LAKES OF ELDRIDGE NORTH SEC 15-17
890.00	9001	GATEWOOD #1-4
891.00	9001	GREENBRANCH #1,2
893.00	9014	NORTHFIELD PLACE
894.00	9014	BLUE BELL PLACE #3
895.00	9016	AIRLINE ACRES
896.00	9016	TRAWEEK GDNS/LOU BEE ADDITION
897.00	9002	NORTH SHEPHERD MANOR SEC 1,2
898.00	9002	NORTHLINE TERRACE 1-4
9.00	4023	NORTH GLEN & NORTHGLEN SEC 3 R/P
9.05	4085	WHEATSTONE ESTATE 1 & 2
90.00	4140	CARVERDALE SEC. 3,4, 6 & 7 2ND PAR & OTHERS
90.01	4042	WESTBRANCH SEC 2 & 3
9000.00	0	 
9000.01	0	CITY OF DEER PARK '02'
9000.02	0	CITY OF DEER PARK '020'
9000.03	0	 
9001.00	0	 
9001.01	0	 
9001.02	0	BELTWAY 8 @ HWY 225
9001.03	0	 
9001.04	0	BATTLEGROUND IND DIST (E of independence)
9001.05	0	 
9001.06	0	 
9001.07	0	 
9002.00	0	 
9003.00	0	SPENCER HWY/ RED BLUFF
901.00	9032	WERRINGTON SEC 1
901.01	9043	WERRINGTON PARK SEC 2
901.05	9043	WERRINGTON PARK SEC 5
901.06	9043	WERRINGTON PARK SEC 6
9010.00	0	 
9010.01	0	 
9011.00	0	 
9011.01	0	 
9013.00	0	 
9015.00	0	 
9017.00	0	 
9019.00	0	 
9020.00	0	DECKER @ I-10 FREEWAY
9021.00	0	FAIRMONT PKWY/GENOA RED BLUFF
9023.00	0	 
903.00	9022	BLUE BELL PLAZA #1-3
9030.00	0	HIGHLANDS
904.00	9006	BLUE BELL MANOR #1,2
905.00	9008	LINCOLN GREEN EAST #1
9050.00	0	WALLER BECKER/ROBERTS
9050.01	0	HWY 290/ OUTLIER GRAND PKWY
9050.02	0	FAR W. WALLER TOMBALL RD
9050.03	0	N. WALLER ACREAGE TRACTS
9050.05	0	WALLER/ MUESCHKE/2920
9050.06	0	BAUER HOCKLEY RD
906.00	9022	LILLEAUX ADDN U/R
9064.19	0	KATY WALLER CYFAIR
907.01	9043	BLUE BELL VILLAGE #2
9084.19	0	KATY CYFAIR WALLER
909.00	9006	CHARLESTON GARDENS
909.01	9043	BLUE BELL VILLAGE 3 PT.R/P
9090.00	0	FM 2920  MUESCHKE RD
9099.00	0	13TH STREET CONDO AMEND
91.00	4140	JERSEY ACRES
910.00	9010	GRANADA
9100.00	0	 
9100.01	0	HEMPSTEAD HWY
9100.02	0	HEMPSTEAD HWY S PINEMONT
9101.00	0	Commercial Neighborhood Reserved
9101.01	0	NORTHWEST CROSSING
9101.02	0	DOW ACRES NWC
9102.00	0	Commercial Neighborhood Reserved
9103.00	0	Commercial Neighborhood Reserved
9103.01	0	SO PINEMONT W/S US 290
9103.02	0	E/S US 290 / FAIRBANKS
9103.03	0	W/S US 290 / FAIRBANKS
9103.04	0	E/L US 290 SO BELTWAY
9103.05	0	HOUSTON NATIONAL GOLF COURSE
9104.00	0	Commercial Neighborhood Reserved
9104.01	0	WEST 43RD RD AREA
9105.01	0	HAHLS SUBURBAN FARMS
9105.02	0	HAHLS SUBURBAN FARMS ANX.
9105.05	0	FAIRBANKS N HOUSTON AREA
9105.09	0	FAIRBANKS N HOUSTON SO BELTWAY
9106.01	0	CLAY RD EAST
9106.02	0	BLACK HORSE GOLF COURSE
9107.01	0	STEFFANI LN
9107.02	0	CARVERDALE AREA
9107.03	0	GESSNER NORTH OF CLAY RD
9108.02	0	PINEMONT INDUSTRIAL AREA
911.00	9022	LEWIS HIGHLAND
9110.03	0	WEST TIDWELL AREA
9111.01	1	BART-CONGO
9111.02	1	BREEN
9112.01	0	W/S BELTWAY / TANNER RD
9112.02	0	TANNER RD LANDFILL & CLARA RD
9113.01	0	YORK MEADOWS
9113.02	0	W/S BRITTMORE SO W LITTLE YORK
9113.03	0	TIMBER CRK PL
9114.00	0	HOT WELLS COMMERCIAL
9114.01	0	NW CROSSING W LITTLE YORK AREA
9116.01	0	EAST ELDRIDGE FM 529
9116.02	0	WEST ELDRIDGE FM 529
9116.05	0	FM 529 INDUSTRIAL AREA
9119.05	0	SOMMERMEYER AREA
9120.05	0	TOWER OAKS AREA
9121.01	0	ELDRIDGE S WEST RD
9121.02	0	EMMETT RD IND AREA
9121.03	0	ELDRIDGE S W LITTLE YORK
9122.02	0	STEPPLEWAY WEST RD AREA
9122.03	0	WINCHESTER/ WEST RD AREA (9122.02)
9124.01	0	DRY CREEK HANGER CONDO
9124.02	0	NORTH HOUSTON FALLBROOK
9125.00	0	HUFFMEISTER SO HEMPSTEAD HWY
9126.02	0	CY FAIR MED CENTER AREA
9127.01	0	HWY 6 AREA SO HEMPSTEAD HWY
9127.02	0	WEST RD / JACKRABBIT RD AREA
9127.03	0	HWY 6 SO OF FM 529
9127.04	0	YORKTOWN CROSSING/ HWY 6 AREA
9128.00	0	SATSUMA ESTATES
9128.01	0	CHAMPIONS GOLF CLUB
9128.30	0	FAIRVIEW GDNS - SATSUMA ESTS
9128.50	0	WESTLAND BUSINESS PARK
913.01	9001	GLEN LEE PLACE #1-3
913.02	9001	SPEARS VILLAGE #1
9130.02	0	US 290 / HEMPSTEAD LOOP AREA
9130.04	0	SPRING BRANCH ACRES
9130.06	0	FM 1960 WORTHAM AREA
9131.01	0	WEST RD SUB AREA
9133.01	0	W SAM HOUSTON PKY N (CLAY RD TO 290)
9133.02	0	WEST WAY PARK
9133.03	0	BRITTMORE/TANNER RD
9133.04	0	WOODEDGE AREA
9133.05	0	W/S BELTWAY N OF TANNER
9133.06	0	E/S BELTWAY N WESTWAY PK
9133.08	0	HEMPSTEAD AND BELTWAY AREA
9134.01	0	NORTH HOUSTON GARDENS
9135.01	0	TOWNE LAKE
9135.03	0	W/S BELTWAY / WEST RD
9135.04	0	W SAM HOUSTON PKY N
9135.05	0	N/S GESSNER / BELTWAY AREA
9135.06	0	S/S GESSNER / BELTWAY AREA
9136.02	0	FM 1960 JONES/MILLS RD AREA
9136.06	0	FM 1960 SO MILLS RD
9136.08	0	CHAMPIONS AREA
9137.01	1	WINDFERN & GESSNER NORTH
9138.01	0	MILLS / GESSNER AREA
9138.02	1	MILLS/ PERRY / GRANT AREA
9138.03	1	SOLON- ANN MEADOW VISTA
9138.04	0	WILLOW PLACE
9139.00	0	SH 249 & FM 1960 AREA
9139.01	0	W/L SH249 SOUTH TO ISD LINE
9139.02	0	E/L SH249 SOUTH TO ISD LINE
9139.04	0	SWC SH249 & FM1960
9139.05	0	EL SH249 IN WILLOWCHASE BUS PK
9139.08	0	E/L SH 249 STRIP @ CYPRSSWD
9139.09	0	W/L SH 249 STRIP @ CYPRSSWD
9139.11	0	WILLOWBROOK MALL
9139.12	0	WILLOWBROOK COMMONS
9139.13	0	WILLOWBROOK COM ANX
9141.00	0	WILLOWBROOK MED OFC CONDOS
9142.01	0	TELGE RD N OF US 290
9142.02	0	BIG TEX GARAGE CONDOS
9143.01	0	HUFFMEISTER S CYPRESS N HOUSTON
9143.02	0	HERRON LAKES GOLF COURSE
9143.03	0	HUFFMEISTER N CYPRESS N HOUSTON
9143.04	0	HUFFMEISTER/KLUGE RD AREA
9143.08	0	HUFFMEISTER N SPRING CYPRESS
9144.06	0	CYPRESS N HOUSTON E OF ELDRIDGE
9144.07	0	CYPRESS N HOUSTON E OF HUFFMEISTER
9144.08	0	CYPRESS N HOUSTON-HUFFMEISTER AREA
9144.09	0	CYPRESS N HOUSTON WEST
9145.01	0	JONES RD NO FM 1960 AREA
9145.07	0	JONES/WEST RD AREAS
9145.08	0	JONES RD SO FM 1960
9146.03	0	MEADOW VISTA COMMERCIAL AREA
9147.01	0	N ELDRIDGE PKWY AREA
9153.01	0	W/L US 290 / HEMPSTEADLOOP
9153.02	0	JERSEY VILLAGE ZONED AREA
9153.03	0	US 290 AND JONES RD AREA
9153.06	0	US 290 AND JONES RD AREA
9155.01	1	CUTTEN NORTH CHAMPIONS AREA
9155.02	1	WILLOW-BELGOLD
9155.03	1	WILLOWBROOK / CUTTEN SOUTH
9156.02	0	EAST WILLOWBROOK FM 1960
9156.03	0	EAST WILLOWBROOK FM 1960 ANX
9157.01	1	INDEPENDENCE GROVE
9157.02	0	INDEPENDENCE GROVE - CUTTEN RD
916.00	9012	GREENBRIAR COLONY TH (PATIO)
9160.01	0	HEARTHSTONE GOLF COURSE
9160.02	0	LONGWOOD GOLF COURSE
9162.01	1	SCHROEDER/CYPRESSWOOD DR AREAS
9168.01	0	CYPRESS LAKES GOLF COURSE
917.00	9030	GREENBRIAR T/H ('95 PT R/P)
9170.01	0	CLASSIC 3 GOLF COURSE
9172.01	0	FM 529 / COPPERFIELD TO QUEENSTON
9172.02	0	MULLIGANS GOLF PAR 3 COURSE
9172.03	0	FM 529 RD (FAR WEST)
9172.04	0	FM 529 / HWY 6 SOUTH
9173.00	0	WEST LITTLE YORK RD (FAR WEST)
9175.00	0	BARKER CYPRESS SO US 290
9175.01	0	QUEENSTON RD (N OF CLAY RD)
9175.02	0	BARKER CYPRESS SO TO KEITH HARROW
9175.03	0	CREEK STONE OFFICE CONDO AT TOWNE LAKE
918.00	9030	PINES VILLAGE NORTH T/H
9181.08	0	FRENCH RD COMMERCIAL
9182.01	0	US 290/SPRING & BARKER CYPRESS RETAIL AREA
9182.02	0	SPRING CYPRESS E OF SKINNER RD
9183.01	0	GRANT RD W OF JONES RD
9183.02	0	GRANT RD W OF ELDRIDGE
9183.03	0	GRANT /LOUETTA / SPRING CYPRESS AREA
9184.01	0	GRANT RD W OF PERRY RD
9185.02	0	FRY RD N OF CLAY
9185.03	0	CLAY RD AREA
9185.04	0	FRY / W LITTLE YORK RD
9186.01	0	KEITH HARROW W OF HWY 6
9186.02	0	FRY RD / KEITH HARROW AREA
9188.01	0	FRY RD / W LITTLE YORK AREA
9188.05	0	W LITTLE YORK E OF ELDRIDGE
9188.06	0	W LITTLE YORK / ELDRIDGE AREA
9188.07	0	ADDICKS SATSUMA AREA
919.00	9030	NORTHWOOD FOREST T/H
9190.01	1	CY FAIR WEST M/R
9190.02	0	CY FAIR WEST HOUSE HAHL RD
9190.03	0	HOUSTON HOT WELLS
9190.04	0	W LITTLE YORK RD AND S ON WESTFIELD CRK
9191.00	0	GREENHOUSE RD AREA
9191.01	0	CLAY/GREENHOUSE RD
9193.04	0	HUFFMEISTER N US 290
9193.06	0	US 290 HUFFMEISTER TO CYPRESS N HSTN
9193.08	0	COLES CROSSING/US 290 AREA
9193.13	0	US 290 MUESHKE RD
9193.14	0	FAIRFIELD AREA
9193.15	0	PREMIUM OUTLETS/FAIRFIELD AREA
9194.01	0	CYPRESS LAKES AREA
9194.06	0	FAIRBANKS HEIGHTS COMMERCIAL
9194.07	0	FAIRBANKS HEIGHTS ANNEX
9199.01	0	DRY CREEK HANGAR CONDOMINIUMS
9199.02	0	ABERDEEN COMMERCE CENTER PH I
9199.03	0	ABERDEEN COMMERCE CENTER PH II
9199.04	0	METHODIST WILLOWBROOK MEDICAL
9199.05	0	WILLOW PARK OFFICE CONDO
9199.06	0	THE PALMS OFFICE CONDO
9199.07	0	BRETON RIDGE OFFICE CONDO
9199.08	0	JERSEY VILLAGE OFFICE CONDO
9199.09	0	CUTTEN ROAD OFFICE CONDO
9199.10	0	QUEENSTON BLVD OFFICE CONDO
9199.11	0	CYPRESS CROSSING OFFICE CONDO
9199.12	0	WILLOWBROOK OFFICE CENTER CONDO
9199.13	0	BISHOP SQUARE OFFICE CONDO
9199.14	0	BLACKHORSE OFFICE CONDO
9199.15	0	QUEENSTON BLVD SOUTH OFFICE CONDO
92.03	4034	CHARLESTOWN COLONY SEC 1
920.00	9008	LINCOLN GREEN ESTATES #1
9200.00	0	CROSBY
9201.00	0	CROSBY FM 2100
9202.01	0	FM 2100 CROSBY LYNCHBURG
9202.02	0	FM 2100 RD CROSBY
9202.03	0	HWY 90 NE OF BEAUMONT HWY
9202.04	0	CROSBY LYNCHBURG
9205.01	0	HWY 90 SE OF GULF PUMP ROAD
9205.05	0	COMMERCIAL FM 1942
9206.00	0	CROSBY LYNCHBURG rD
921.00	9011	COPPER CREEK PT 1, 2, 4
921.01	9012	COPPER CREEK #1,2,4 R/P'S,#3
9210.01	0	CROSBY DAYTON RD
922.00	9001	GREENBRIAR COLONY PATIO HOMES
923.00	9019	HEATHER RIDGE VILLAGE
9230.01	0	OLD RIVER TERRACE COMM
9230.05	0	DELL DALE S OF WALLISVILLE
9232.00	0	SHELDON RD
9233.00	0	EAST FWY / DE ZAVALLA
9234.01	0	EAST FWY
9234.03	0	EAST FWY & MKT STREET
9234.04	0	EAST FWY
924.00	9017	WOODLND TRAILS NORTH
925.00	9025	CANDLELIGHT FOREST W. #1-4
9250.00	0	WESTCHASE DISTRICT (ALIEF ISD)
9254.00	0	WESTWOOD (W BLTWY FROM HWY 59 TO BELLAIRE)
9255.01	0	 
9255.02	0	 
9255.03	0	 
9256.00	0	CORPORATE DR / TOWNPARK
9257.00	0	BISSONNET ST / WOODFAIR
9257.01	0	COUNTRY CLUB VILLAS
9257.02	0	 
9258.00	0	BEECHNUT ST / W BELTWAY AREA
9258.01	0	 
9258.02	0	 
9258.03	0	 
9258.50	0	FRONTAGE BEECHNUT ST / W BELTWAY AREA
9259.00	0	BISSONNET / WILCREST AREA
9259.50	0	FRONTAGE BISSONNET ST / WILCREST AREA
926.00	9026	WOODLAND TRAIL N. T/H CONDO
9260.00	0	SE ALIEF (BEECHNUT/BISSONNET-W BLTY TO HWY 6)
9261.00	0	 
9261.02	0	 
9264.00	0	WILCREST DR / SW FRWY
9265.00	0	BISSONNET ST / S KIRKWOOD
9265.01	0	 
9265.02	0	 
9266.00	0	BEECHNUT / BISSONNET INT COMM
9266.09	0	 
9267.00	0	BISSONNET
9267.05	0	 
9267.50	0	FRONTAGE BISSONNET / DAIRY ASHFORD AREA
9267.80	0	BISSONNET / W BELLFORT INT COMM
9268.00	0	BEECHNUT
9268.02	0	 
9268.11	0	 
9268.50	0	FRONTAGE BEECHNUT / SUGARLAND HOWELL AREA
927.00	9017	CHATEAU FOREST 1-4
927.02	9026	FOREST LAKE T/H R/P
927.03	9029	WHISPER WALK T/H CONDO
927.04	9029	ASBURY PARK CONDO
9270.00	0	CENTRAL ALIEF (WESTPARK/BEECHNUT-W BLTWY/FT BND CO
9272.00	0	HARWIN / WILCREST AREA
9272.10	0	ALIEF M/R / DAIRY TOWNSITE
9275.08	0	 
9276.00	0	BELLAIRE BLVD
9276.50	0	ALIEF CLODINE RD / DAIRY ASHFORD
9277.00	0	BELLAIRE/BEECHNUT INTERIOR COMM
9278.00	0	SW OF ALIEF CLODINE/HWY6
9278.01	0	NORTH OF ALIEF CLODINE
9278.02	0	SOUTH OF ALIEF CLODINE
928.00	9027	CANDLELIGHT FOREST #1,2
9280.00	0	N ALIEF (WESTHEIMER/WESTPARK-WILCREST/ADDICKS DAM)
9281.10	0	HWY 6 NORTH OF WESTPARK TOLL WEST SIDE
9282.00	0	WESTPARK TOLL TO RICHMOND, ELDRIDGE TO HWY 6
9283.00	0	RICHMOND AVE/ ELDRIDGE/WESTHEIMER
9285.00	0	FRONTAGE WESTHEIMER (WOODLAND PK TO BRIARWEST BLVD
9285.10	0	RICHMOND / OLD WESTHEIMER AREA
9285.20	0	RICHMOND AVE / DAIRY ASHFORD AREA
9286.00	0	ASHFORD PARK (WEST HOUSTON CNTR- WESTPARK TOLL)
9286.05	0	 
9287.00	0	 
9287.01	0	 
9287.02	0	 
9287.03	0	 
9287.04	0	 
9287.05	0	 
9287.06	0	 
9287.07	0	 
9287.08	0	 
9287.09	0	 
929.00	9027	BAYOU BEND
9299.01	0	JABD OFFICE CONDO
9299.02	0	DUN HUANG PLAZA CONDO 4TH AMEND
9299.03	0	LANDMARK SQUARE AT BELLAIRE
9299.04	0	6515 CORPORATE DRIVE CONDO 3RD AMEND
9299.05	0	CORPORATE OFFICE PLAZA CONDO
9299.06	0	SOUTHERN NEWS EAST CONDO
9299.07	0	BOTO PLAZA OFFICE CONDO
9299.08	0	STERLING GARDEN RETAIL CONDO AMEND
9299.09	0	 
9299.10	0	HUA XIA CONDO
9299.11	0	STERLING GOLDEN STAR RETAIL CONDO 2ND AMEND
9299.12	0	SOUTHWEST CROSSING BUSINESS PARK CONDO AMEND
9299.13	0	UNITED SPRING MILL CONDO
9299.14	0	FLOW OFFICE CONDO 6TH AMEND
9299.15	0	ASIAN COMMERCE CENTER CONDO 3RD AMEND
9299.16	0	HUA TIAN PLAZA CONDO
9299.17	0	AMERICAN FIRST TOWER CONDO 4TH AMEND
9299.18	0	TAJ BELLAIRE RETAIL CONDO
9299.19	0	PAKISTAN ASSOC OF GREATER HOUS INC CONDO
9299.20	0	JS & BC ENTERPRISES BELLAIRE RETAIL CONDO
9299.21	0	PARKWOOD CIRCLE RETAIL CONDO 3RD AMEND
9299.22	0	WESTPARK CONDO
9299.23	0	STERLING PLAZA
9299.24	0	GOLDEN CITY PLAZA CONDO
93.00	4004	HEARTHSTONE SEC. 2,4,6 & OTHERS
93.08	4128	FOUNTAINS AT COPPERWOOD R/P & HILSDALE CRK SEC 1,2
93.10	4128	KINGFIELD SEC 1,2 AMD
93.21	4128	SOMMERALL PARK SEC 2 & 3
930.00	9027	INWOOD FOREST #12
930.01	9029	CORNERS OF INWOOD FOREST CONDO
930.02	9029	ROSE MEADOWS CONDO
9300.00	0	MIRROR MR 1000
9301.00	0	MIRROR MR 1001
9301.01	0	EASTEX FWY STRIP
9301.02	0	EASTEX FWY STRIP
9301.03	0	EASTEX FWY STRIP
9301.04	0	EASTEX FWY STRIP
9301.05	0	EASTEX FWY W/SIDE S OF BTWY 8
9301.06	0	EASTEX FWY E/SIDE S OF BLTWY8
9301.07	0	EASTEX FWY W/SIDE S OF BTWY 8
9301.08	0	EASTEX FWY E/SIDE S OF BTWY 8
9302.00	0	MIRROR MR 1002
9302.01	0	W LITTLE YORK STRIP
9302.02	0	LITTLE YORK STRIP WEST OF W MONTGOMERY
9302.03	0	LITTLE YORK @ HOUSTON ROSSLYN
9302.51	0	HIGHLAND HEIGHTS
9303.01	0	EASTEX FWY (W/SIDE)N OF BTWY 8
9303.06	0	EASTEX FWY(EAST SIDE) BW8
9303.22	0	OFF MCKAY / EASTEX / FM 1960
9303.23	0	MCKAY STRIP & AREA
9304.00	0	MIRROR MR 1004
9304.01	0	LAUDER RD
9306.00	0	MIRROR MR 1006
9306.01	0	WEST OF 59 MIRROR MR 1006
9306.02	0	EAST OF 59 MIRROR MR 1006
9307.00	0	Mirror MR 1007
9308.01	0	W GULF BANK RD
9309.06	0	OLD HUMBLE RD
9309.08	0	HOMESTEAD RD
9309.09	0	HOMESTEAD STRIP
931.00	9027	INWOOD FOREST #6, PT. 10
931.01	9030	INWOOD FOREST SEC 13 R/P
931.02	9030	FAIRWAY TOWNHOUSES
931.03	9027	FAIRWAY R/P RESERVES D & F
9311.01	0	LEE ROD STRIP
9311.02	0	LEE RD STRIP
9311.03	0	LEE RD STRIP
9311.09	0	LEE RD STRIP
9314.04	0	ALDINE MAIL RD
9314.05	0	ALDINE MAIL RD/ HIGH MEADOWS
9314.07	0	ALDINE MAIL RD (JFK TO FANTASY
9314.08	0	ALDINE MAIL RD
9314.09	0	ALDINE MAIL RD
9318.04	0	W GULF BANK/AIRLINE/45 INTERIOR
9318.05	0	WEST RD
9318.06	0	WEST RD
9319.01	0	CYPRESSWOOD DR
932.00	9027	INWOOD FOREST #3,7
9325.01	0	ALDINE WESTFIELD RD/ S BLTWY
9325.02	0	ALDINE WESTFIELD RD
9325.09	0	ALDINE WESTFIELD RD S OF BLTWY
9326.00	0	 
9326.01	0	NORTHFIELD PLACE COMMERCIAL
9326.02	0	MIRROR 1003 WEST OF HARDY
9326.04	0	ALDINE BENDER RD
9326.05	0	ALDINE BENDER RD
9326.06	0	OAK GLEN PLACE COMM
9326.07	0	ALDINE BENDER RD
9326.08	0	ALDINE BENDER RD
9326.09	0	ALDINE BENDER RD
9327.01	0	ALDINE WESTFIELD RD N OF BLTWY
9327.02	0	ALDINE WESTFIELD RD
9327.03	0	ALDINE WESTFIELD RD
9327.05	0	ALDINE WESTFIELD RD
9327.06	0	ALDINE WESTFIELD RD
933.00	9027	INWOOD FOREST #1,2
9330.00	0	N OF BELTWAY 8 EAST OF I-45
9330.01	0	SAM HOUSTON PKWY NS I-45
9330.02	0	SAM HOUSTON PKWY SS I-45
9330.03	0	N/L SAM HOUSTON PKWY ( IN ALDINE ISD )
9330.04	0	SAM HOUSTON PKWY (SOUTH SIDE)
9330.05	0	INTERWOOD PARK
9330.06	0	CROSS CONTINENTS PARK
9330.07	0	JFK BLVD (SOUTH OF AIRPORT)
9330.08	0	SAM HOUSTON PKWY SS WORK HOUST
9330.09	0	N/L SAM HOUSTON PKWY ( IN ALDINE ISD )
9332.01	0	N/L BELTWAY 8 KISD TO VET MEM
9332.02	0	SAM HOUSTON PKWY (SOUTH SIDE)
9332.03	0	SAM HOUSTON PKWY (NORTH SIDE)
9332.04	0	SAM HOUSTON PKWY (SOUTH SIDE)
9332.05	0	GREENS CROSSING
9337.21	0	IMPERIAL PLAZA
9337.22	0	OFF HARDY ROAD
934.00	9027	INWOOD FOREST #4,PT.5,10,11/OTHERS
9345.01	0	NORTH FWY (WEST SIDE)
9345.03	0	NORTH FWY (WEST SIDE)
9345.04	0	NORTH FWY (EAST SIDE)
9345.05	0	NORTH FWY (WEST SIDE)
9345.06	0	NORTH FWY (EAST SIDE)
9345.07	0	NORTH FWY (WEST SIDE)
9347.01	0	NORTH FWY (WEST SIDE)
9347.02	0	NORTH FWY (EAST SIDE)
9347.04	0	 
9347.07	0	 
935.00	9026	INWOOD FOREST #1,2,3,8,9
935.01	9029	HUNTINGTON PARK CONDO
935.02	9030	INWOOD FOREST T/H
935.03	9030	INWOOD PARK T/H
935.04	9043	WEST YORK T/H
935.06	9028	HUNTINGTON PARK
9350.00	0	 
9350.01	0	W GREENS RD
9350.05	0	GREENS RD STRIP
9350.06	0	GREENS RD STRIP
9350.09	0	GREENS RD STRIP
9351.01	0	GREENSPOINT MALL
9351.02	0	GREENSPOINT
9351.03	0	GREENSPOINT/CITY VIEW
9351.04	0	GREENSGATE
9358.01	0	RANKIN RD
9358.07	0	RANKIN RD
9358.08	0	RANKIN RD
936.00	9028	ARBOR OAKS
937.00	9026	OAKS OF INWOOD
937.02	9043	INWOOD TERRACE VILLAGE
937.03	9026	OAKS OF INWOOD PT.2 R/P,4-5
9378.02	0	HUMBLE WESTFIELD RD E OF HARDY
9378.07	0	HUMBLE WESTFIELD RD ( OLD FM 1960)
9378.08	0	HUMBLE WESTFIELD RD ( OLD FM 1960
9379.07	0	VETERANS MEMORIAL DR
9379.09	0	VETERANS MEMORIAL DR
9379.11	0	BLUE BELL VILLAGE  (APTS)
938.00	9028	SHERATON OAKS
9380.01	0	IMPERIAL CYPRESS PRESERVE PARK
9380.03	0	FM 1960,HUMBLE WESTFIELD RD TO
9380.04	0	FM 1960, ALDINE WESTFIELD RD
9380.05	0	FM 1960 (THEISS RD TO RAYFORD)
9380.07	0	FM 1960 STRIP NOT IN MUD
9380.09	0	FM 1960 RD (BY-PASS)
9381.01	0	W. MONTGOMERY RD
9383.05	0	W MOUNT HOUSTON RD SH249
9383.09	0	ST HWY 249
9383.34	0	BUSH INTRC'NTL AIRPORT EXEMPT
939.00	9028	ANTOINE FOREST
939.01	9029	CANDLELIGHT TRAILS CONDO
939.02	9029	CANDLEWOOD GLEN CONDO PT TERM
9393.01	0	ANTOINE DR
9393.09	0	ANTOINE DR
9393.13	0	CANDLEWOOD GLEN R-PLEX'S
9393.19	0	INWOOD VILLAGE 4-PLEX'S
9393.33	0	WEISENBERGER CITY (YALE GDNS)
9399.01	0	UPSHAW OFFICE CONDO
9399.02	0	HIGH RIDGE INDUSTRIAL PARK @ BLTWY 8
9399.03	0	BAKERRIPLEY EAST ALDINE ECONOMIC CTR CONDO
9399.34	0	GEORGE BUSH AIRPORT
94.02	4089	AVILA COURT ESTATES
94.03	4089	HEARTHSTONE MEADOWS
940.00	9022	WHITE OAK TERRACE
940.01	9012	WHITE OAK TERRACE TRE U/R
940.02	9001	MATTHEWS VILLAGE ESTATES
9400.00	0	E MOUNT HOUSTON RD
941.00	9022	YORKDALE 1,2,3 & VICTORIAN SQ 1
941.05	9022	WHEATLEY LANDING, VILLAS ON BLAND, SKYLINE
9410.00	0	SHADYDALE
9410.01	0	NORTHWOOD MANOR
9410.02	0	ARMSTRONG ACRES
9411.00	0	SHADYOAK
9411.01	0	SCENIC WOODS PLAZA
9411.02	0	HOMESTEAD RD
9411.03	0	SCENIC WOODS
9411.05	0	HOMESTEAD RD
9411.06	0	HOMESTEAD RD
9412.02	0	E LITTLE YORK  RD
9412.03	0	E LITTLE YORK  RD
9413.00	0	SETTEGAST
9413.01	0	N WAYSIDE
9413.02	0	N WAYSIDE
9413.03	0	N WAYSIDE
9413.05	0	N WAYSIDE
9415.00	0	EAST HOUSTON
9415.01	0	MESA RD
9415.04	0	CLAREMONT PLACE
9415.05	0	MESA RD
9415.06	0	EAST OF MESA RD
9415.07	0	MESA RD
942.00	9026	INWOOD PINES #3,4
9420.01	0	E MOUNT HOUSTON RD
9420.03	0	E MOUNT HOUSTON RD
9420.07	0	E MOUNT HOUSTON RD
9426.00	0	HWY 90 AREA
9427.00	0	UVALDE RD
9429.00	0	NORMANDY/WALLISVILLE
943.00	9022	CARVER EST. PL./SHADY NUCK/HIGHLAND HEIGHTS SEC 2
9430.00	0	UNIVERSAL CITY / CLINTON / GRDN OAKS
9430.10	0	CLOVERLEAF AREA
9431.00	0	SAM HOUSTON PKWY/GALENA PARK
9432.00	0	EAST FRWY/GALENA PARK
9432.01	0	EAST FRWY & BLTWY 8 INTER/GALENA PARK
9433.00	0	MARKET ST
9433.01	0	INDUSTRIAL RD AREA
9433.05	0	HOME OWNED ESTS AREA
9434.00	0	JACINTO PORT WEST
9435.00	0	JACINTO PORT EAST
944.00	9022	HIGHLND HGHTS ANNEX #1,2,5/STOGNER/LA PORZIUNCOLA
944.01	9022	NOLO STUDIOS
944.05	9022	DE SOTO ESTATES
9441.01	0	 
9441.02	0	 
9443.01	0	 
9443.02	0	 
9443.03	0	 
9443.04	0	 
9443.07	0	 
9444.00	0	 
9445.00	0	JACINTO PORT/GALENA PARK
945.00	9022	BALDO PL, MOUNTWOOD/OTHERS
945.01	9022	HIGHLANDS LOVE, FERGUSON VIEW ESTATES & OTHERS
945.02	9022	MANSFIELD/CEBRA GROVE
945.03	9022	MANSFIELD MANOR (ALDINE ISD LOTS)
945.04	9022	MANSFIELD PARK, HIGHLAND COMMONS/TRAILS & OTHERS
945.05	9022	OCEAN ESTATES
9450.00	0	HIGHLANDS / N OF I-10
9450.01	0	I-10
9450.02	0	I-10
9450.03	0	I-10
9450.04	0	I-10
9451.00	0	E OF GARTH RD
9451.01	0	W OF GARTH RD AND S OF I-10 EAST
9451.02	0	I-10
9451.03	0	I-10
9451.04	0	I-10
9454.00	0	S OF HWY 146
9454.01	0	S OF HWY 146 DOWNTOWN
9454.02	0	LEE RD @ MAIN ST AREA
9454.03	0	KILGROVE DR
9455.00	0	N OF HWY 146
946.00	9022	MONTGOMERY TERRACE
946.01	9022	WASHINGTON HEIGHTS & ANNEX
946.05	9022	FRANCIS OAK LANDING, CEBRA VILLAS & OTHERS
